id,fecha,monto,tipo
32000167,23/02/2024,,credito
32000168,2024-10-24,1200,credito
32000169,2024/03/05,800,invalid
32000170,2024/09/07,1200,invalid
32000171,14-05-2024,,debito
32000172,2024-02-07,0,debito
32000173,24-08-2024,-100,debito
32000174,2024-10-26,,invalid
32000175,24-09-2024,1500,invalid
32000176,2024-06-07,1000,invalid
32000177,22/10/2024,3000,debito
32000178,2024/05/17,3000,credito
32000179,2024/07/11,3000,credito
32000180,28/05/2024,1000,desconocido
32000181,2024/09/08,800,invalid
32000182,2024/03/02,800,credito
32000183,21-01-2024,3000,credito
32000184,01-11-2024,1500,debito
32000185,2024-13-01,1000,debito
32000186,2024-01-04,3000,invalid
32000187,2024/05/25,800,debito
32000188,2024/03/15,500,debito
32000189,2024-01-17,800,invalid
32000190,26/07/2024,1500,debito
32000191,26-07-2024,,invalid
32000192,2024-09-19,700,debito
32000193,2024-01-16,1500,invalid
32000194,2024/12/29,-200,credito
32000195,13-06-2024,800,debito
32000196,08-08-2024,-200,credito
32000197,18-02-2024,1200,credito
32000198,2024-12-04,800,debito
32000199,01/06/2024,700,invalid
32000200,2024/10/13,,invalid
32000201,15-11-2024,-200,credito
32000202,09-01-2024,,debito
32000203,2024-13-01,1200,debito
32000204,2024/04/16,1200,debito
32000205,07-08-2024,1000,invalid
32000206,2024/11/20,3000,debito
32000207,08/02/2024,3000,debito
32000208,2024/01/29,,invalid
32000209,2024-13-01,1200,debito
32000210,2024/02/09,700,debito
32000211,2024-04-18,800,invalid
32000212,23/04/2024,1200,debito
32000213,30/07/2024,3000,debito
32000214,2024/04/15,,desconocido
32000215,01/03/2024,1500,debito
32000216,2024-03-05,-200,desconocido
32000217,2024-03-16,700,credito
32000218,2024/02/16,1200,credito
32000219,2024-09-28,0,credito
32000220,28/08/2024,500,credito
32000221,19-06-2024,1200,invalid
32000222,2024-03-10,-100,debito
32000223,2024/10/01,3000,credito
32000224,2024/12/20,500,credito
32000225,2024/04/01,,desconocido
32000226,2024/04/29,-200,debito
32000227,25-04-2024,800,debito
32000228,2024-07-12,1500,invalid
32000229,22-10-2024,,invalid
32000230,13/01/2024,-100,invalid
32000231,2024/12/25,0,invalid
32000232,04/02/2024,1500,invalid
32000233,15-06-2024,1000,debito
32000234,2024/07/03,-200,credito
32000235,07-04-2024,800,invalid
32000236,2024-06-29,1000,debito
32000237,21-02-2024,1200,debito
32000238,2024/10/09,1200,credito
32000239,04-03-2024,800,debito
32000240,2024-06-17,3000,debito
32000241,07/03/2024,1000,credito
32000242,24-07-2024,,credito
32000243,2024/10/17,800,debito
32000244,2024-07-23,3000,desconocido
32000245,02-06-2024,800,credito
32000246,10-02-2024,1200,debito
32000247,13/05/2024,,debito
32000248,10-12-2024,,invalid
32000249,19/06/2024,1200,invalid
32000250,2024/02/09,1200,debito
32000251,14/07/2024,-200,debito
32000252,2024/05/25,700,debito
32000253,02-09-2024,,invalid
32000254,2024/10/26,1200,invalid
32000255,02-07-2024,-100,credito
32000256,2024-04-22,1500,credito
32000257,26/11/2024,1000,credito
32000258,2024/01/06,,credito
32000259,04-05-2024,,credito
32000260,2024-03-23,3000,desconocido
32000261,26/06/2024,500,debito
32000262,02/09/2024,,debito
32000263,02-07-2024,3000,invalid
32000264,2024-13-01,1500,invalid
32000265,16/12/2024,3000,debito
32000266,02-11-2024,-200,invalid
32000267,2024/04/06,,invalid
32000268,2024-05-24,800,credito
32000269,2024/07/27,1200,desconocido
32000270,2024-13-01,1200,invalid
32000271,2024-03-18,,desconocido
32000272,2024/09/04,3000,invalid
32000273,26/04/2024,1000,invalid
32000274,21/01/2024,1500,credito
32000275,2024/08/09,700,credito
32000276,16/10/2024,700,debito
32000277,12-08-2024,-100,credito
32000278,25/05/2024,-200,debito
32000279,2024-02-24,800,invalid
32000280,27-07-2024,1200,credito
32000281,2024/07/08,800,credito
32000282,08/08/2024,,debito
32000283,08/08/2024,0,debito
32000284,25-07-2024,1500,credito
32000285,13/12/2024,1500,desconocido
32000286,27-09-2024,800,credito
32000287,2024/11/17,800,debito
32000288,2024-09-03,-200,debito
32000289,2024/08/14,3000,debito
32000290,2024-06-15,1500,debito
32000291,2024-04-17,1000,invalid
32000292,2024/09/20,1000,credito
32000293,18/10/2024,1500,invalid
32000294,2024/07/01,700,desconocido
32000295,2024-06-12,,invalid
32000296,09/12/2024,,debito
32000297,2024-08-19,1000,desconocido
32000298,2024-13-01,700,debito
32000299,2024-10-10,700,invalid
32000300,2024-03-28,1500,invalid
32000301,2024-10-03,1500,credito
32000302,16/10/2024,,debito
32000303,19-10-2024,3000,credito
32000304,03-03-2024,1000,invalid
32000305,18-10-2024,700,invalid
32000306,2024-07-08,,invalid
32000307,02/01/2024,,credito
32000308,2024-13-01,,invalid
32000309,2024/03/23,1000,debito
32000310,14/12/2024,1000,invalid
32000311,2024-13-01,1000,credito
32000312,24/06/2024,1200,desconocido
32000313,16/10/2024,-200,invalid
32000314,22/03/2024,-200,invalid
32000315,2024-13-01,1200,debito
32000316,2024/04/01,,credito
32000317,19-01-2024,800,invalid
32000318,2024-06-04,1500,invalid
32000319,2024-05-08,-200,invalid
32000320,29/02/2024,700,invalid
32000321,2024-03-30,-200,debito
32000322,2024-01-28,,invalid
32000323,27/07/2024,700,credito
32000324,23/09/2024,800,invalid
32000325,22/03/2024,700,debito
32000326,2024/12/15,1200,invalid
32000327,30-04-2024,-200,desconocido
32000328,2024-11-10,1000,debito
32000329,2024-05-02,700,invalid
32000330,04/12/2024,,credito
32000331,13-11-2024,700,debito
32000332,2024/10/16,-200,credito
32000333,22-02-2024,,debito
32000334,16-08-2024,3000,debito
32000335,2024/08/17,1000,debito
32000336,2024/03/14,800,invalid
32000337,08-10-2024,3000,debito
32000338,2024/06/19,800,invalid
32000339,06-06-2024,,invalid
32000340,2024/03/05,-200,debito
32000341,2024-01-28,-200,invalid
32000342,08-07-2024,,debito
32000343,08-01-2024,3000,invalid
32000344,2024-10-21,700,credito
32000345,19/11/2024,700,invalid
32000346,2024/10/12,1500,invalid
32000347,20-05-2024,3000,invalid
32000348,13/07/2024,1500,credito
32000349,31/03/2024,800,credito
32000350,02-02-2024,1200,debito
32000351,31-08-2024,1200,debito
32000352,02/02/2024,-200,invalid
32000353,18-04-2024,,credito
32000354,10/01/2024,,debito
32000355,2024/03/15,800,credito
32000356,17-12-2024,-200,debito
32000357,2024-13-01,1000,credito
32000358,2024/10/10,,invalid
32000359,04/08/2024,,debito
32000360,23-04-2024,700,invalid
32000361,08/05/2024,,invalid
32000362,06/11/2024,1500,debito
32000363,2024/01/09,1000,invalid
32000364,04-09-2024,700,debito
32000365,2024/10/01,1200,credito
32000366,22-07-2024,700,debito
32000367,14-03-2024,1500,debito
32000368,26-07-2024,800,debito
32000369,2024/09/29,800,desconocido
32000370,02/10/2024,3000,debito
32000371,10-12-2024,1000,debito
32000372,2024-08-20,1200,debito
32000373,30-09-2024,800,debito
32000374,2024/07/25,800,desconocido
32000375,02-12-2024,1000,credito
32000376,2024-07-09,1200,credito
32000377,25/05/2024,,credito
32000378,19-05-2024,800,credito
32000379,2024/03/09,1000,invalid
32000380,26-12-2024,1200,debito
32000381,25/06/2024,,credito
32000382,04/07/2024,500,invalid
32000383,26-01-2024,800,invalid
32000384,2024/05/30,700,invalid
32000385,27-07-2024,1500,invalid
32000386,2024/01/01,-200,desconocido
32000387,2024/07/10,3000,invalid
32000388,2024/09/14,,debito
32000389,2024-11-19,,credito
32000390,2024-12-20,1200,credito
32000391,09/09/2024,500,credito
32000392,2024-04-10,1000,debito
32000393,2024-13-01,800,credito
32000394,2024/03/14,1500,credito
32000395,2024-07-09,-200,debito
32000396,23-05-2024,,debito
32000397,2024-02-16,700,debito
32000398,2024-05-09,1000,invalid
32000399,01/06/2024,1500,credito
32000400,03/07/2024,1000,debito
32000401,2024/12/12,700,debito
32000402,2024/07/16,,credito
32000403,29-06-2024,500,credito
32000404,2024-10-13,,credito
32000405,03-08-2024,1500,credito
32000406,24/03/2024,700,desconocido
32000407,2024-09-21,-200,desconocido
32000408,2024-12-30,-200,debito
32000409,22/01/2024,800,debito
32000410,23-11-2024,1500,invalid
32000411,12-12-2024,-200,debito
32000412,06-12-2024,1000,invalid
32000413,2024/10/21,1500,invalid
32000414,2024-08-07,,debito
32000415,2024/06/29,,credito
32000416,2024-11-17,,desconocido
32000417,2024/06/19,,debito
32000418,2024-12-28,,credito
32000419,2024-01-19,800,credito
32000420,30/05/2024,1000,credito
32000421,09-09-2024,-200,credito
32000422,2024-09-09,-200,credito
32000423,2024/08/28,800,invalid
32000424,2024/11/12,700,credito
32000425,09/01/2024,1200,invalid
32000426,2024-08-28,800,credito
32000427,2024/12/27,,invalid
32000428,2024-08-09,700,debito
32000429,2024-09-27,,invalid
32000430,2024-05-07,1000,invalid
32000431,2024/05/04,-200,desconocido
32000432,30-06-2024,1000,debito
32000433,2024-11-18,1500,invalid
32000434,2024/05/03,1500,desconocido
32000435,2024/11/20,,credito
32000436,21-08-2024,-100,debito
32000437,2024/02/28,,credito
32000438,2024-10-18,1500,invalid
32000439,15-03-2024,1200,credito
32000440,28/07/2024,,invalid
32000441,2024-12-04,1000,debito
32000442,06-08-2024,1200,debito
32000443,11/05/2024,,credito
32000444,2024-04-19,1200,desconocido
32000445,2024-13-01,1200,debito
32000446,2024-07-11,700,invalid
32000447,08-02-2024,1000,credito
32000448,08-06-2024,,debito
32000449,2024/05/19,-200,credito
32000450,2024/03/07,1500,debito
32000451,02/07/2024,700,invalid
32000452,31/05/2024,700,credito
32000453,2024-13-01,800,invalid
32000454,2024-10-23,-200,debito
32000455,29/02/2024,800,invalid
32000456,18-10-2024,1200,invalid
32000457,26/03/2024,1200,credito
32000458,02-10-2024,-100,debito
32000459,31/01/2024,1000,credito
32000460,21-08-2024,0,invalid
32000461,2024-13-01,700,invalid
32000462,2024-13-01,1500,invalid
32000463,2024/04/01,-100,debito
32000464,2024/07/24,1000,debito
32000465,2024-03-04,700,credito
32000466,2024/11/30,,credito
32000467,2024-04-30,1500,credito
32000468,17-03-2024,-200,debito
32000469,2024/12/03,1000,invalid
32000470,2024/09/19,,debito
32000471,04/12/2024,1000,desconocido
32000472,2024-13-01,,invalid
32000473,15/08/2024,700,invalid
32000474,2024-13-01,1200,invalid
32000475,2024/12/28,0,invalid
32000476,2024/07/06,,invalid
32000477,09-07-2024,800,credito
32000478,06/07/2024,0,credito
32000479,07-12-2024,,invalid
32000480,2024/06/09,700,debito
32000481,15/09/2024,-100,credito
32000482,2024-02-04,800,invalid
32000483,2024-11-07,1000,credito
32000484,2024-04-15,700,credito
32000485,17-11-2024,1000,desconocido
32000486,17-09-2024,800,invalid
32000487,04-01-2024,800,credito
32000488,11/12/2024,,debito
32000489,15/11/2024,3000,debito
32000490,26/07/2024,700,invalid
32000491,2024/03/31,,credito
32000492,2024/11/07,-200,invalid
32000493,2024-08-29,0,invalid
32000494,26-11-2024,-200,debito
32000495,18/11/2024,1500,credito
32000496,2024/09/14,,invalid
32000497,2024/04/20,-200,desconocido
32000498,2024-13-01,1500,invalid
32000499,16-05-2024,1200,credito
32000500,2024/04/24,,invalid
32000501,2024-03-24,,credito
32000502,10/02/2024,-100,credito
32000503,14-02-2024,1500,invalid
32000504,16-09-2024,500,credito
32000505,2024-07-08,1000,debito
32000506,2024-06-10,-200,invalid
32000507,05-04-2024,0,invalid
32000508,06-11-2024,700,credito
32000509,2024/10/31,500,debito
32000510,21/02/2024,3000,credito
32000511,22/02/2024,-200,invalid
32000512,2024/08/14,700,credito
32000513,2024/01/10,3000,desconocido
32000514,20/10/2024,-200,invalid
32000515,14-07-2024,700,debito
32000516,21/08/2024,-200,desconocido
32000517,17/04/2024,,debito
32000518,02/03/2024,,invalid
32000519,24-08-2024,-200,invalid
32000520,2024/09/02,1200,debito
32000521,01-10-2024,1500,credito
32000522,2024-06-12,1500,invalid
32000523,2024/02/03,1000,invalid
32000524,2024-11-12,1200,invalid
32000525,2024-13-01,700,invalid
32000526,26/03/2024,700,invalid
32000527,17/05/2024,1200,credito
32000528,13/06/2024,3000,invalid
32000529,08/11/2024,-100,credito
32000530,2024/07/10,700,invalid
32000531,2024-01-07,700,credito
32000532,15/10/2024,3000,credito
32000533,18/11/2024,1500,credito
32000534,2024-05-15,3000,invalid
32000535,19-10-2024,1000,desconocido
32000536,2024/09/30,700,credito
32000537,2024/08/25,,credito
32000538,22-08-2024,-200,credito
32000539,26-08-2024,1500,debito
32000540,18-04-2024,800,credito
32000541,2024-06-22,3000,debito
32000542,07/01/2024,,debito
32000543,2024-13-01,1500,invalid
32000544,2024-10-04,800,debito
32000545,23-11-2024,1000,debito
32000546,26-04-2024,1200,debito
32000547,2024/09/25,1200,credito
32000548,2024-08-17,1500,debito
32000549,05/11/2024,,credito
32000550,25/05/2024,800,debito
32000551,11-03-2024,,credito
32000552,2024-06-01,800,invalid
32000553,16-10-2024,1500,debito
32000554,2024-06-29,1200,credito
32000555,2024-05-29,700,credito
32000556,2024-06-16,-200,credito
32000557,06/09/2024,,debito
32000558,2024-10-21,700,invalid
32000559,2024-12-26,-200,desconocido
32000560,2024-13-01,-200,credito
32000561,2024-01-05,1500,invalid
32000562,19-01-2024,800,credito
32000563,2024/08/17,1200,debito
32000564,06/07/2024,800,credito
32000565,2024/11/11,,invalid
32000566,2024/07/12,1200,debito
32000567,2024-01-15,700,credito
32000568,2024-03-11,1200,debito
32000569,05-06-2024,1200,desconocido
32000570,2024-03-20,1200,desconocido
32000571,12-06-2024,1200,debito
32000572,2024/11/05,3000,credito
32000573,29-06-2024,1200,credito
32000574,2024-10-18,3000,debito
32000575,06-01-2024,3000,debito
32000576,11/04/2024,1000,invalid
32000577,2024/02/17,800,debito
32000578,05-12-2024,-200,invalid
32000579,2024-05-01,,invalid
32000580,2024/11/28,700,invalid
32000581,21-01-2024,3000,debito
32000582,20/03/2024,1500,invalid
32000583,22-02-2024,3000,invalid
32000584,09/01/2024,700,invalid
32000585,2024/11/17,1200,debito
32000586,31-01-2024,-200,credito
32000587,2024/07/10,1200,credito
32000588,22/11/2024,1200,debito
32000589,2024/12/30,800,debito
32000590,05-10-2024,1500,credito
32000591,10-08-2024,3000,credito
32000592,14-04-2024,1500,credito
32000593,05-03-2024,1200,credito
32000594,2024-12-17,,debito
32000595,2024-13-01,1000,debito
32000596,2024-09-27,700,invalid
32000597,2024-01-30,500,credito
32000598,06-04-2024,,credito
32000599,2024-13-01,700,debito
32000600,09/02/2024,1500,invalid
32000601,2024-11-16,1200,invalid
32000602,29-06-2024,-200,credito
32000603,2024-13-01,-200,credito
32000604,2024-05-15,1000,credito
32000605,2024/07/30,,invalid
32000606,16-05-2024,1000,desconocido
32000607,2024-10-02,700,debito
32000608,27/05/2024,1000,debito
32000609,2024/11/14,3000,credito
32000610,2024-13-01,,debito
32000611,2024-11-24,,debito
32000612,2024-01-15,500,credito
32000613,2024-11-17,700,debito
32000614,2024-01-05,,debito
32000615,2024-11-25,1500,invalid
32000616,2024-08-03,500,invalid
32000617,17/09/2024,-200,invalid
32000618,15/06/2024,-100,credito
32000619,2024/09/30,1000,credito
32000620,2024-01-13,1000,credito
32000621,2024-03-23,1200,debito
32000622,2024-07-08,700,invalid
32000623,2024-03-01,800,debito
32000624,04-04-2024,3000,credito
32000625,2024-05-15,,debito
32000626,2024/04/12,,invalid
32000627,2024/12/29,700,credito
32000628,28-06-2024,,invalid
32000629,26/12/2024,-200,invalid
32000630,20/10/2024,1500,desconocido
32000631,16/09/2024,1500,credito
32000632,2024/02/11,800,invalid
32000633,2024-10-27,1500,debito
32000634,15-06-2024,1500,debito
32000635,2024-13-01,1500,credito
32000636,07/08/2024,1500,credito
32000637,2024-07-01,700,desconocido
32000638,20-11-2024,-200,invalid
32000639,26-09-2024,-200,credito
32000640,2024-10-09,3000,debito
32000641,29-11-2024,1200,debito
32000642,2024/03/14,700,credito
32000643,27-06-2024,,invalid
32000644,18/05/2024,,invalid
32000645,26/08/2024,,invalid
32000646,2024/07/20,700,credito
32000647,2024-08-09,1000,debito
32000648,2024-02-21,700,invalid
32000649,16/04/2024,-200,debito
32000650,2024-10-31,3000,credito
32000651,2024-13-01,,invalid
32000652,28/04/2024,-200,debito
32000653,2024-08-29,1500,debito
32000654,16/04/2024,800,debito
32000655,14-01-2024,-200,credito
32000656,21/10/2024,700,debito
32000657,30-04-2024,1000,invalid
32000658,14-10-2024,1200,invalid
32000659,2024/01/26,1000,credito
32000660,2024-07-17,-200,invalid
32000661,27/06/2024,1200,debito
32000662,2024-03-07,700,credito
32000663,25-02-2024,,invalid
32000664,2024-02-17,800,desconocido
32000665,2024-04-13,800,invalid
32000666,2024/04/25,,debito
32000667,2024-07-14,700,credito
32000668,2024-02-21,,credito
32000669,16/10/2024,1500,debito
32000670,2024-12-07,1200,credito
32000671,17-05-2024,800,desconocido
32000672,2024-13-01,-200,credito
32000673,2024-04-30,-200,credito
32000674,08/10/2024,3000,desconocido
32000675,10/11/2024,700,invalid
32000676,07-08-2024,,debito
32000677,2024/09/02,700,invalid
32000678,26-08-2024,800,invalid
32000679,19-04-2024,,credito
32000680,2024-13-01,1500,debito
32000681,2024-13-01,1000,credito
32000682,2024/01/22,700,credito
32000683,2024-03-03,500,credito
32000684,2024/11/04,,credito
32000685,2024-12-20,1000,desconocido
32000686,2024/11/01,0,invalid
32000687,12-12-2024,,debito
32000688,2024/08/17,1000,desconocido
32000689,2024-06-22,1000,debito
32000690,2024/01/27,-200,debito
32000691,09/02/2024,800,debito
32000692,15-09-2024,,credito
32000693,2024/02/13,,credito
32000694,2024-04-06,1000,credito
32000695,2024/10/20,-200,invalid
32000696,11-05-2024,700,invalid
32000697,2024-02-01,800,invalid
32000698,29-09-2024,700,invalid
32000699,2024-12-10,800,desconocido
32000700,30/04/2024,1000,debito
32000701,01/02/2024,3000,desconocido
32000702,2024-13-01,,debito
32000703,2024-05-05,1500,invalid
32000704,2024-02-19,800,invalid
32000705,16/10/2024,700,credito
32000706,20-03-2024,1000,credito
32000707,2024-01-14,800,debito
32000708,2024/06/14,700,credito
32000709,01/05/2024,1500,invalid
32000710,24/10/2024,700,debito
32000711,2024/12/06,,invalid
32000712,2024/09/11,,debito
32000713,2024/07/12,,invalid
32000714,21/06/2024,700,invalid
32000715,2024/07/07,700,invalid
32000716,2024-13-01,-200,debito
32000717,2024/03/22,1200,desconocido
32000718,2024/08/25,700,invalid
32000719,2024/09/04,1000,invalid
32000720,27-11-2024,1500,desconocido
32000721,2024-05-25,,debito
32000722,2024-13-01,1200,credito
32000723,03-04-2024,-200,debito
32000724,2024-13-01,1200,debito
32000725,06/02/2024,1000,desconocido
32000726,10-10-2024,1500,credito
32000727,12-01-2024,1000,debito
32000728,09/12/2024,1500,invalid
32000729,2024-04-06,0,credito
32000730,18-03-2024,800,debito
32000731,2024/09/04,,credito
32000732,2024/11/11,1000,credito
32000733,18-03-2024,1000,desconocido
32000734,2024-04-13,1500,credito
32000735,23/09/2024,1000,debito
32000736,11-05-2024,1500,desconocido
32000737,17/03/2024,800,invalid
32000738,30/06/2024,3000,invalid
32000739,2024-03-20,3000,invalid
32000740,2024-06-08,700,debito
32000741,2024-13-01,1200,credito
32000742,14-05-2024,3000,invalid
32000743,2024-01-15,700,debito
32000744,24-02-2024,800,debito
32000745,2024/12/23,,invalid
32000746,2024/06/08,1500,invalid
32000747,31-03-2024,1000,credito
32000748,06/10/2024,800,credito
32000749,2024/06/20,1200,invalid
32000750,03-03-2024,-200,debito
32000751,2024-11-13,3000,invalid
32000752,02-05-2024,,invalid
32000753,13/10/2024,3000,debito
32000754,01-09-2024,1500,debito
32000755,2024-13-01,1200,invalid
32000756,15/07/2024,800,debito
32000757,11-10-2024,1000,credito
32000758,2024-06-14,1200,invalid
32000759,2024-03-31,1500,debito
32000760,2024-07-28,800,debito
32000761,2024/06/10,3000,debito
32000762,2024/08/15,1500,debito
32000763,2024/07/23,3000,invalid
32000764,09-11-2024,1000,credito
32000765,2024-06-26,,credito
32000766,11/04/2024,1200,credito
32000767,2024-01-22,1500,credito
32000768,25/12/2024,700,invalid
32000769,25-11-2024,-200,invalid
32000770,2024-08-27,1500,credito
32000771,24/12/2024,,debito
32000772,05-09-2024,1500,invalid
32000773,19/03/2024,,debito
32000774,08/04/2024,1000,credito
32000775,06-04-2024,-200,invalid
32000776,13-07-2024,800,credito
32000777,25/01/2024,3000,credito
32000778,2024-08-11,800,debito
32000779,31-03-2024,-200,debito
32000780,2024-02-16,1200,desconocido
32000781,2024/01/12,700,invalid
32000782,18-11-2024,,credito
32000783,28/02/2024,1000,credito
32000784,2024-08-09,,credito
32000785,07-05-2024,,debito
32000786,2024-08-25,,invalid
32000787,2024-05-19,1000,credito
32000788,31/10/2024,,debito
32000789,27/05/2024,1000,credito
32000790,2024-11-11,1000,credito
32000791,28/06/2024,-200,credito
32000792,2024-07-08,-200,invalid
32000793,2024/12/04,1200,desconocido
32000794,30-12-2024,,credito
32000795,29-11-2024,800,debito
32000796,2024/01/16,-200,invalid
32000797,08-09-2024,800,debito
32000798,07-12-2024,1000,debito
32000799,2024-13-01,3000,debito
32000800,2024/01/27,-100,invalid
32000801,14/01/2024,,invalid
32000802,29-02-2024,1200,credito
32000803,12-02-2024,1200,desconocido
32000804,11/07/2024,-200,invalid
32000805,17-10-2024,,debito
32000806,14/01/2024,-200,invalid
32000807,2024-12-01,700,debito
32000808,2024-01-04,-200,debito
32000809,2024-01-18,-200,invalid
32000810,13/10/2024,,credito
32000811,2024/07/24,1200,debito
32000812,20-05-2024,,invalid
32000813,2024-03-17,1200,invalid
32000814,2024-10-22,700,credito
32000815,2024/11/19,,debito
32000816,2024/01/28,,invalid
32000817,2024/07/10,3000,invalid
32000818,19/06/2024,-100,debito
32000819,13/06/2024,700,invalid
32000820,2024/08/12,3000,credito
32000821,2024-04-07,,debito
32000822,2024/09/18,1200,credito
32000823,2024-01-28,-200,debito
32000824,2024/04/16,3000,credito
32000825,2024-05-14,700,invalid
32000826,15/10/2024,500,debito
32000827,06/02/2024,-200,debito
32000828,2024-05-23,1500,invalid
32000829,2024-13-01,3000,debito
32000830,10/10/2024,3000,debito
32000831,03/08/2024,1000,debito
32000832,2024-06-26,700,debito
32000833,16-05-2024,700,debito
32000834,02/02/2024,3000,credito
32000835,2024-13-01,1500,credito
32000836,2024-06-08,1500,credito
32000837,2024/07/10,1200,invalid
32000838,2024-13-01,,credito
32000839,2024/04/23,-200,credito
32000840,2024/08/12,800,debito
32000841,2024/08/15,0,invalid
32000842,2024/10/30,1500,credito
32000843,12-03-2024,1500,credito
32000844,23-11-2024,-200,debito
32000845,31-08-2024,1500,invalid
32000846,2024-08-30,,credito
32000847,2024/10/14,1000,debito
32000848,07-06-2024,1200,credito
32000849,2024/05/01,-200,debito
32000850,2024/12/20,3000,credito
32000851,23/03/2024,,credito
32000852,2024-13-01,1000,invalid
32000853,03-07-2024,700,desconocido
32000854,27-06-2024,500,debito
32000855,20-08-2024,-200,credito
32000856,22-07-2024,-200,credito
32000857,2024-10-29,800,debito
32000858,12-11-2024,,credito
32000859,2024-04-08,3000,debito
32000860,2024/02/08,-200,invalid
32000861,13/09/2024,-200,debito
32000862,24/07/2024,,debito
32000863,2024-13-01,-200,invalid
32000864,2024-10-31,0,credito
32000865,2024/05/29,-200,credito
32000866,08-02-2024,800,debito
32000867,12-03-2024,-200,invalid
32000868,2024/11/20,,invalid
32000869,2024/09/26,3000,credito
32000870,2024-06-23,1200,desconocido
32000871,27-07-2024,3000,debito
32000872,2024-04-01,-200,debito
32000873,2024-12-23,,credito
32000874,2024-12-20,-200,invalid
32000875,01/09/2024,,invalid
32000876,2024/06/27,700,credito
32000877,19-03-2024,,credito
32000878,2024-01-08,,invalid
32000879,2024/07/05,,debito
32000880,14-01-2024,800,credito
32000881,06/11/2024,-100,invalid
32000882,2024-07-08,,credito
32000883,2024/04/03,-200,invalid
32000884,08-01-2024,800,credito
32000885,29/05/2024,1000,debito
32000886,2024-12-27,1200,debito
32000887,19-02-2024,3000,credito
32000888,2024/12/25,,debito
32000889,2024/10/10,1500,debito
32000890,2024/02/29,3000,debito
32000891,2024/12/24,3000,invalid
32000892,2024-06-05,500,debito
32000893,2024-11-06,1000,invalid
32000894,30/10/2024,,credito
32000895,04-11-2024,1500,credito
32000896,2024-13-01,1500,debito
32000897,04/05/2024,3000,credito
32000898,12/12/2024,500,debito
32000899,14-12-2024,1500,credito
32000900,2024/01/19,1000,debito
32000901,2024/06/22,-200,invalid
32000902,30/01/2024,1200,invalid
32000903,29-10-2024,1500,debito
32000904,28/05/2024,700,debito
32000905,11/02/2024,1000,debito
32000906,19/01/2024,,invalid
32000907,2024-05-29,1200,debito
32000908,2024/02/27,700,debito
32000909,2024-13-01,800,credito
32000910,08/08/2024,3000,invalid
32000911,29-09-2024,700,debito
32000912,10/10/2024,1000,debito
32000913,06/04/2024,500,invalid
32000914,09/07/2024,700,credito
32000915,2024/01/21,-200,invalid
32000916,2024-12-24,700,invalid
32000917,2024-13-01,800,credito
32000918,22-01-2024,-200,invalid
32000919,2024/05/31,1500,credito
32000920,30-05-2024,800,debito
32000921,24/09/2024,,credito
32000922,29/04/2024,1200,debito
32000923,20-12-2024,,desconocido
32000924,30-10-2024,,debito
32000925,04/11/2024,,credito
32000926,2024-01-23,700,invalid
32000927,2024-13-01,,credito
32000928,2024/04/14,1500,invalid
32000929,06-07-2024,800,debito
32000930,17/01/2024,800,credito
32000931,08-12-2024,,debito
32000932,2024/11/22,1500,debito
32000933,01-08-2024,-200,invalid
32000934,02/08/2024,,credito
32000935,26/08/2024,1000,invalid
32000936,2024-06-11,1500,credito
32000937,07-03-2024,500,debito
32000938,08-10-2024,800,invalid
32000939,2024-04-20,-200,debito
32000940,09/12/2024,1000,credito
32000941,14-01-2024,,invalid
32000942,15/03/2024,1500,credito
32000943,19-02-2024,-200,credito
32000944,2024/07/20,,credito
32000945,13/08/2024,-100,credito
32000946,04/06/2024,3000,credito
32000947,02/06/2024,0,credito
32000948,24/07/2024,-200,credito
32000949,15-09-2024,1000,desconocido
32000950,2024/10/14,1000,debito
32000951,2024-06-07,3000,invalid
32000952,30-11-2024,-200,credito
32000953,23-06-2024,3000,credito
32000954,2024/02/10,1000,invalid
32000955,2024/01/02,700,credito
32000956,2024/12/01,,credito
32000957,30/12/2024,700,invalid
32000958,2024/07/25,1200,credito
32000959,2024-06-25,-200,invalid
32000960,2024/03/29,-200,invalid
32000961,20-10-2024,-200,invalid
32000962,2024/08/11,-200,debito
32000963,25-10-2024,-200,credito
32000964,2024-07-27,1200,debito
32000965,2024/08/12,3000,invalid
32000966,19-09-2024,3000,credito
32000967,22-06-2024,500,credito
32000968,05-05-2024,-100,credito
32000969,2024/04/15,3000,invalid
32000970,2024-02-14,3000,invalid
32000971,2024-03-04,-200,credito
32000972,03/12/2024,1000,invalid
32000973,2024-13-01,,debito
32000974,02/08/2024,1200,debito
32000975,2024-04-07,1200,desconocido
32000976,2024-02-09,800,invalid
32000977,2024-05-21,3000,invalid
32000978,2024/04/08,1500,invalid
32000979,22-11-2024,-200,credito
32000980,2024-06-22,700,invalid
32000981,20/01/2024,-200,debito
32000982,2024-06-08,,invalid
32000983,2024-05-23,1500,invalid
32000984,07/05/2024,,debito
32000985,2024/09/06,700,credito
32000986,13/05/2024,700,invalid
32000987,13/10/2024,,debito
32000988,11-12-2024,1200,invalid
32000989,22-08-2024,800,debito
32000990,2024-04-27,1500,debito
32000991,2024-04-08,0,debito
32000992,15/03/2024,1000,credito
32000993,2024-13-01,700,invalid
32000994,2024-06-09,700,invalid
32000995,2024-02-08,-200,credito
32000996,23-07-2024,700,debito
32000997,2024-06-14,-200,invalid
