id,archivo,linea,clasificacion,motivo,contenido_original
1895,intereses.csv,924,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"125,Alice Brown,,30,prestamo"
1896,intereses.csv,556,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"133,John Doe,10000,35,-1"
1897,intereses.csv,302,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"109,Bob Johnson,,,hipoteca"
1898,transacciones.csv,44,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"43,2024-12-06,-100,invalid"
1899,intereses.csv,440,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"110,Alice Brown,7000,,-1"
1900,intereses.csv,303,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"112,Diana Prince,10000,150,-1"
1901,transacciones.csv,46,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"45,23/08/2024,,credito"
1902,transacciones.csv,797,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"796,2024/01/16,-200,invalid"
1903,intereses.csv,177,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-8],"143,Charlie Green,5000,100,ahorro"
1904,intereses.csv,441,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"139,Jane Smith,,100,-1"
1905,intereses.csv,305,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"120,Alice Brown,5000,45,-1"
1906,intereses.csv,679,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"148,Steve Rogers,,,prestamo"
1907,intereses.csv,557,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-7],"147,Charlie Green,10000,150,hipoteca"
1908,intereses.csv,178,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"123,Steve Rogers,,,prestamo"
1909,intereses.csv,927,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"116,Diana Prince,10000,25,-1"
1910,transacciones.csv,800,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-4],"799,2024-13-01,3000,debito"
1911,intereses.csv,559,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"104,Diana Prince,,30,ahorro"
1912,intereses.csv,680,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-6],"141,Bob Johnson,10000,100,ahorro"
1913,intereses.csv,929,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"122,Jane Smith,,35,hipoteca"
1914,transacciones.csv,48,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"47,30-11-2024,1200,invalid"
1915,transacciones.csv,801,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"800,2024/01/27,-100,invalid"
1916,intereses.csv,560,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"115,Diana Prince,,,hipoteca"
1917,intereses.csv,681,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"105,John Doe,,35,ahorro"
1918,intereses.csv,307,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"112,Jane Smith,,150,hipoteca"
1919,intereses.csv,930,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"101,Jane Smith,12000,40,-1"
1920,intereses.csv,442,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-2],"107,Alice Brown,7000,100,prestamo"
1921,transacciones.csv,51,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-3],"50,2024-13-01,1200,debito"
1922,intereses.csv,561,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"144,Bob Johnson,12000,35,-1"
1923,intereses.csv,182,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"123,Bob Johnson,10000,,ahorro"
1924,intereses.csv,309,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"141,Alice Brown,5000,,-1"
1925,intereses.csv,931,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-1],"103,Bob Johnson,7000,,prestamo"
1926,intereses.csv,443,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"142,Steve Rogers,7000,30,-1"
1927,intereses.csv,310,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"149,Steve Rogers,10000,40,-1"
1928,intereses.csv,183,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-8],"135,Steve Rogers,10000,45,unknown"
1929,intereses.csv,685,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","109,Diana Prince,7000,25,-1"
1930,intereses.csv,444,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"113,John Doe,,30,prestamo"
1931,transacciones.csv,802,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"801,14/01/2024,,invalid"
1932,transacciones.csv,53,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"52,16/03/2024,1000,invalid"
1933,transacciones.csv,804,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido' [hilo=batch-particion-4],"803,12-02-2024,1200,desconocido"
1934,intereses.csv,445,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"107,Alice Brown,10000,40,-1"
1935,intereses.csv,682,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"105,Diana Prince,,100,prestamo"
1936,intereses.csv,563,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"134,Charlie Green,12000,30,-1"
1937,transacciones.csv,54,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"53,02/07/2024,,debito"
1938,intereses.csv,932,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-1],"111,John Doe,12000,100,prestamo"
1939,intereses.csv,446,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-2],"140,Charlie Green,5000,,prestamo"
1940,intereses.csv,683,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"103,Unknown,7000,40,-1"
1941,transacciones.csv,805,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"804,11/07/2024,-200,invalid"
1942,intereses.csv,565,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-7],"114,Steve Rogers,7000,100,ahorro"
1943,intereses.csv,187,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"104,Jane Smith,10000,,hipoteca"
1944,intereses.csv,312,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"132,Bob Johnson,7000,100,-1"
1945,transacciones.csv,55,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido' [hilo=batch-particion-3],"54,21-02-2024,800,desconocido"
1946,intereses.csv,933,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"121,Bob Johnson,,100,prestamo"
1947,transacciones.csv,806,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"805,17-10-2024,,debito"
1948,intereses.csv,684,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"148,Steve Rogers,5000,150,-1"
1949,intereses.csv,188,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"110,Charlie Green,8000,,prestamo"
1950,intereses.csv,313,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"141,Alice Brown,10000,30,-1"
1951,intereses.csv,936,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"114,Diana Prince,8000,30,-1"
1952,intereses.csv,191,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"145,Steve Rogers,,,prestamo"
1953,intereses.csv,314,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-5],"123,Unknown,7000,100,prestamo"
1954,intereses.csv,570,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","115,Bob Johnson,8000,45,hipoteca"
1955,intereses.csv,447,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"113,Alice Brown,7000,150,-1"
1956,transacciones.csv,58,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"57,27/07/2024,-200,invalid"
1957,transacciones.csv,807,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"806,14/01/2024,-200,invalid"
1958,intereses.csv,315,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-5],"118,John Doe,10000,100,hipoteca"
1959,intereses.csv,689,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"148,Steve Rogers,7000,,ahorro"
1960,intereses.csv,448,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"114,Bob Johnson,7000,,-1"
1961,intereses.csv,568,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"117,Alice Brown,5000,25,-1"
1962,transacciones.csv,810,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"809,2024-01-18,-200,invalid"
1963,transacciones.csv,61,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"60,2024-04-04,-200,invalid"
1964,intereses.csv,316,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"138,Jane Smith,,,hipoteca"
1965,intereses.csv,690,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"144,Jane Smith,7000,25,-1"
1966,intereses.csv,449,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-2],"102,Bob Johnson,5000,150,hipoteca"
1967,intereses.csv,192,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"109,Steve Rogers,10000,,prestamo"
1968,intereses.csv,569,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"131,Charlie Green,10000,,-1"
1969,intereses.csv,939,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"141,Steve Rogers,,40,-1"
1970,transacciones.csv,811,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"810,13/10/2024,,credito"
1971,intereses.csv,691,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"103,Bob Johnson,,100,-1"
1972,intereses.csv,193,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"132,John Doe,12000,45,-1"
1973,intereses.csv,451,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"143,Charlie Green,,45,-1"
1974,intereses.csv,571,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-7],"109,Jane Smith,5000,100,hipoteca"
1975,intereses.csv,940,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"129,Steve Rogers,7000,30,-1"
1976,intereses.csv,195,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-8],"150,Alice Brown,10000,40,unknown"
1977,transacciones.csv,66,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"65,16/10/2024,,debito"
1978,intereses.csv,941,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"108,Jane Smith,8000,25,-1"
1979,intereses.csv,317,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"123,Alice Brown,8000,45,-1"
1980,intereses.csv,692,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-6],"114,Alice Brown,8000,150,prestamo"
1981,transacciones.csv,813,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"812,20-05-2024,,invalid"
1982,intereses.csv,319,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"144,Charlie Green,7000,30,-1"
1983,transacciones.csv,814,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"813,2024-03-17,1200,invalid"
1984,intereses.csv,321,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"136,Steve Rogers,12000,35,-1"
1985,intereses.csv,693,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"129,Steve Rogers,5000,,prestamo"
1986,intereses.csv,452,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"103,Jane Smith,10000,100,-1"
1987,intereses.csv,572,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"126,Alice Brown,8000,30,-1"
1988,intereses.csv,197,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"145,Alice Brown,7000,,ahorro"
1989,transacciones.csv,816,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"815,2024/11/19,,debito"
1990,intereses.csv,694,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"123,Steve Rogers,12000,,hipoteca"
1991,intereses.csv,453,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-2],"107,Alice Brown,7000,,hipoteca"
1992,transacciones.csv,67,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"66,2024-05-28,1500,invalid"
1993,intereses.csv,574,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"114,Diana Prince,,,prestamo"
1994,intereses.csv,198,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"148,Alice Brown,7000,,hipoteca"
1995,intereses.csv,943,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-1],"142,Diana Prince,8000,,prestamo"
1996,intereses.csv,455,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"107,Bob Johnson,,35,hipoteca"
1997,intereses.csv,695,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"107,Jane Smith,10000,,prestamo"
1998,intereses.csv,324,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","147,John Doe,,30,ahorro"
1999,transacciones.csv,69,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido' [hilo=batch-particion-3],"68,2024-01-11,3000,desconocido"
2000,intereses.csv,575,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"139,Steve Rogers,,,ahorro"
2001,intereses.csv,199,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"120,Charlie Green,7000,40,-1"
2002,intereses.csv,696,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"134,Steve Rogers,,35,-1"
2003,intereses.csv,456,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"142,Steve Rogers,,25,ahorro"
2004,intereses.csv,576,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"149,Bob Johnson,12000,45,-1"
2005,transacciones.csv,70,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"69,29/09/2024,1500,invalid"
2006,intereses.csv,201,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"103,Bob Johnson,10000,,-1"
2007,intereses.csv,322,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-5],"105,John Doe,10000,150,ahorro"
2008,transacciones.csv,817,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"816,2024/01/28,,invalid"
2009,intereses.csv,947,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"105,Alice Brown,8000,35,-1"
2010,transacciones.csv,71,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"70,2024/09/18,,desconocido"
2011,intereses.csv,325,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"145,Bob Johnson,,35,ahorro"
2012,transacciones.csv,818,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"817,2024/07/10,3000,invalid"
2013,intereses.csv,948,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-1],"127,Charlie Green,8000,100,hipoteca"
2014,intereses.csv,326,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"138,Charlie Green,,100,prestamo"
2015,transacciones.csv,820,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"819,13/06/2024,700,invalid"
2016,intereses.csv,949,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"149,Bob Johnson,10000,25,-1"
2017,intereses.csv,697,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"113,Diana Prince,10000,,hipoteca"
2018,intereses.csv,577,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-7],"119,Steve Rogers,5000,,hipoteca"
2019,intereses.csv,202,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"137,Alice Brown,,45,ahorro"
2020,intereses.csv,950,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"134,Diana Prince,,45,hipoteca"
2021,intereses.csv,699,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-6],"127,Diana Prince,5000,100,ahorro"
2022,intereses.csv,457,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-2],"148,Charlie Green,8000,,ahorro"
2023,intereses.csv,700,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"125,Diana Prince,,,prestamo"
2024,transacciones.csv,73,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"72,2024-03-01,-200,invalid"
2025,intereses.csv,203,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"140,Alice Brown,7000,,hipoteca"
2026,intereses.csv,578,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"104,Steve Rogers,,45,-1"
2027,intereses.csv,458,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-2],"144,Bob Johnson,10000,,unknown"
2028,transacciones.csv,822,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"821,2024-04-07,,debito"
2029,transacciones.csv,75,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"74,30/07/2024,1000,invalid"
2030,intereses.csv,579,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-7],"128,John Doe,8000,150,prestamo"
2031,intereses.csv,328,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"123,Charlie Green,5000,40,-1"
2032,intereses.csv,205,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"114,Bob Johnson,5000,30,-1"
2033,transacciones.csv,826,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"825,2024-05-14,700,invalid"
2034,intereses.csv,460,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-2],"114,Steve Rogers,10000,,unknown"
2035,intereses.csv,330,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"146,Bob Johnson,10000,40,-1"
2036,intereses.csv,952,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-1],"148,Charlie Green,12000,100,ahorro"
2037,intereses.csv,206,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-8],"114,Steve Rogers,5000,100,prestamo"
2038,intereses.csv,705,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"106,Bob Johnson,5000,35,-1"
2039,intereses.csv,461,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-2],"103,Jane Smith,5000,,ahorro"
2040,intereses.csv,953,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"115,Bob Johnson,,30,prestamo"
2041,intereses.csv,582,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-7],"116,John Doe,12000,,unknown"
2042,intereses.csv,954,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-1],"135,John Doe,10000,100,hipoteca"
2043,transacciones.csv,78,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-3],"77,2024-13-01,3000,invalid"
2044,intereses.csv,956,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"113,Jane Smith,8000,35,-1"
2045,intereses.csv,707,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"134,Steve Rogers,8000,,hipoteca"
2046,transacciones.csv,829,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"828,2024-05-23,1500,invalid"
2047,transacciones.csv,80,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"79,02/06/2024,,invalid"
2048,intereses.csv,583,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"133,Steve Rogers,,150,ahorro"
2049,intereses.csv,209,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","140,John Doe,,45,-1"
2050,intereses.csv,336,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-5],"105,Diana Prince,7000,100,ahorro"
2051,transacciones.csv,830,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-4],"829,2024-13-01,3000,debito"
2052,transacciones.csv,81,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"80,16-04-2024,1200,invalid"
2053,intereses.csv,708,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"131,Bob Johnson,10000,,prestamo"
2054,intereses.csv,584,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"135,Bob Johnson,7000,40,-1"
2055,intereses.csv,462,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"150,Diana Prince,10000,25,-1"
2056,intereses.csv,207,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"105,Diana Prince,5000,30,-1"
2057,intereses.csv,709,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-6],"131,John Doe,10000,100,unknown"
2058,intereses.csv,463,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"125,John Doe,,25,-1"
2059,intereses.csv,585,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-7],"142,Jane Smith,8000,40,unknown"
2060,intereses.csv,208,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"116,Alice Brown,8000,35,-1"
2061,intereses.csv,957,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"108,Jane Smith,,35,ahorro"
2062,intereses.csv,710,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"129,Alice Brown,,30,prestamo"
2063,intereses.csv,464,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-2],"150,Jane Smith,8000,150,hipoteca"
2064,intereses.csv,337,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-5],"128,Steve Rogers,5000,,ahorro"
2065,intereses.csv,210,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"142,Alice Brown,,100,prestamo"
2066,intereses.csv,961,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"132,Unknown,5000,,-1"
2067,intereses.csv,465,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-2],"123,John Doe,5000,35,unknown"
2068,intereses.csv,338,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"113,Unknown,,40,-1"
2069,intereses.csv,211,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"125,Jane Smith,12000,30,-1"
2070,transacciones.csv,82,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"81,2024/06/18,,invalid"
2071,transacciones.csv,836,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-4],"835,2024-13-01,1500,credito"
2072,intereses.csv,587,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-7],"118,Charlie Green,12000,150,prestamo"
2073,intereses.csv,713,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"125,Jane Smith,5000,,ahorro"
2074,intereses.csv,339,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-5],"106,Charlie Green,10000,100,ahorro"
2075,intereses.csv,588,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"134,Alice Brown,,45,-1"
2076,intereses.csv,340,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-5],"116,Diana Prince,8000,100,ahorro"
2077,intereses.csv,962,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-1],"108,Charlie Green,8000,,prestamo"
2078,intereses.csv,714,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-6],"124,Diana Prince,10000,45,unknown"
2079,intereses.csv,589,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-7],"120,Charlie Green,7000,150,prestamo"
2080,intereses.csv,467,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"138,Bob Johnson,10000,30,-1"
2081,intereses.csv,341,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"140,John Doe,,30,hipoteca"
2082,transacciones.csv,87,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"86,2024-11-04,1500,invalid"
2083,intereses.csv,964,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-1],"130,John Doe,12000,30,unknown"
2084,intereses.csv,716,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"144,John Doe,,25,hipoteca"
2085,transacciones.csv,838,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"837,2024/07/10,1200,invalid"
2086,intereses.csv,590,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-7],"132,Alice Brown,12000,,ahorro"
2087,intereses.csv,213,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"114,Charlie Green,7000,100,-1"
2088,intereses.csv,471,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-2],"137,Jane Smith,7000,150,ahorro"
2089,transacciones.csv,88,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"87,2024/10/22,1200,invalid"
2090,intereses.csv,965,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"104,Bob Johnson,,,prestamo"
2091,intereses.csv,214,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"112,John Doe,12000,,ahorro"
2092,transacciones.csv,839,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-4],"838,2024-13-01,,credito"
