id,fecha,monto,tipo
8000049,2024/10/26,3000,debito
8000050,2024-13-01,1200,debito
8000051,02/07/2024,-200,credito
8000052,16/03/2024,1000,invalid
8000053,02/07/2024,,debito
8000054,21-02-2024,800,desconocido
8000055,27-01-2024,3000,credito
8000056,06-09-2024,1000,debito
8000057,27/07/2024,-200,invalid
8000058,2024/02/27,1000,credito
8000059,08/02/2024,800,credito
8000060,2024-04-04,-200,invalid
8000061,2024-01-09,3000,debito
8000062,2024-06-09,1000,credito
8000063,2024-08-14,700,credito
8000064,13-03-2024,1000,credito
8000065,16/10/2024,,debito
8000066,2024-05-28,1500,invalid
8000067,10-11-2024,800,credito
8000068,2024-01-11,3000,desconocido
8000069,29/09/2024,1500,invalid
8000070,2024/09/18,,desconocido
8000071,2024/07/31,700,debito
8000072,2024-03-01,-200,invalid
8000073,29-07-2024,1000,credito
8000074,30/07/2024,1000,invalid
8000075,28-01-2024,1500,debito
8000076,16/11/2024,-200,credito
8000077,2024-13-01,3000,invalid
8000078,2024/11/25,-200,credito
8000079,02/06/2024,,invalid
8000080,16-04-2024,1200,invalid
8000081,2024/06/18,,invalid
8000082,13/09/2024,700,credito
8000083,10-05-2024,800,credito
8000084,2024-09-17,3000,debito
8000085,2024/03/16,1000,debito
8000086,2024-11-04,1500,invalid
8000087,2024/10/22,1200,invalid
8000088,2024/04/24,3000,credito
8000089,27/07/2024,800,debito
8000090,28/07/2024,700,invalid
8000091,01-01-2024,800,credito
8000092,27/01/2024,1200,debito
8000093,07-11-2024,3000,debito
8000094,01-08-2024,-200,credito
8000095,22/12/2024,1000,credito
8000096,2024/12/18,800,credito
8000097,17/08/2024,500,debito
8000098,2024-07-05,1200,invalid
8000099,2024/03/09,-200,credito
8000100,15-06-2024,,debito
8000101,12-05-2024,800,debito
8000102,13-11-2024,-200,debito
8000103,2024/04/02,1500,credito
8000104,2024-04-16,1000,credito
8000105,2024-12-13,3000,invalid
8000106,2024/01/21,1000,credito
8000107,16/01/2024,700,invalid
8000108,2024/02/28,-200,invalid
8000109,2024-09-15,1200,invalid
8000110,05/07/2024,800,debito
8000111,25-09-2024,1000,credito
8000112,2024-03-07,800,credito
8000113,21/07/2024,1500,credito
8000114,01-02-2024,700,invalid
8000115,2024/07/20,700,debito
8000116,2024-10-03,1500,invalid
8000117,10-11-2024,700,credito
8000118,27/08/2024,,invalid
8000119,06-12-2024,,debito
8000120,21-09-2024,-200,credito
8000121,2024/08/19,700,debito
8000122,2024-08-26,800,invalid
8000123,2024/05/27,3000,debito
8000124,2024/08/22,,invalid
8000125,2024/01/29,-200,credito
8000126,2024/03/11,800,debito
8000127,2024-04-09,700,invalid
8000128,2024-07-26,1500,invalid
8000129,14-11-2024,700,invalid
8000130,2024/07/24,1200,debito
8000131,2024-07-25,1000,debito
8000132,2024-12-10,0,invalid
8000133,21-07-2024,500,invalid
8000134,2024/04/06,800,credito
8000135,02/03/2024,,debito
8000136,2024/10/27,0,invalid
8000137,17-06-2024,1200,desconocido
8000138,2024-13-01,1000,invalid
8000139,2024-09-16,700,debito
8000140,22/08/2024,1200,debito
8000141,14/07/2024,3000,debito
8000142,19-11-2024,3000,debito
8000143,2024-09-29,700,credito
8000144,30/12/2024,3000,debito
8000145,2024/01/01,1200,debito
8000146,01-07-2024,,debito
8000147,2024/03/29,3000,credito
8000148,2024-03-30,1000,invalid
8000149,02/11/2024,3000,desconocido
8000150,2024-13-01,1500,debito
8000151,2024-12-18,3000,credito
8000152,25/10/2024,1500,invalid
8000153,2024/07/28,1000,credito
8000154,2024-03-04,800,credito
8000155,22/12/2024,-200,desconocido
8000156,2024-03-02,1500,debito
8000157,2024-08-17,3000,debito
8000158,26-05-2024,500,debito
8000159,01/09/2024,1200,debito
8000160,03/08/2024,1500,invalid
8000161,28/07/2024,1500,credito
8000162,11-12-2024,3000,debito
8000163,30-11-2024,3000,desconocido
8000164,04-03-2024,3000,invalid
8000165,2024-08-30,1000,invalid
8000166,2024/04/06,800,credito
8000167,23/02/2024,,credito
8000168,2024-10-24,1200,credito
8000169,2024/03/05,800,invalid
8000170,2024/09/07,1200,invalid
8000171,14-05-2024,,debito
8000172,2024-02-07,0,debito
8000173,24-08-2024,-100,debito
8000174,2024-10-26,,invalid
8000175,24-09-2024,1500,invalid
8000176,2024-06-07,1000,invalid
8000177,22/10/2024,3000,debito
8000178,2024/05/17,3000,credito
8000179,2024/07/11,3000,credito
8000180,28/05/2024,1000,desconocido
8000181,2024/09/08,800,invalid
8000182,2024/03/02,800,credito
8000183,21-01-2024,3000,credito
8000184,01-11-2024,1500,debito
8000185,2024-13-01,1000,debito
8000186,2024-01-04,3000,invalid
8000187,2024/05/25,800,debito
8000188,2024/03/15,500,debito
8000189,2024-01-17,800,invalid
8000190,26/07/2024,1500,debito
8000191,26-07-2024,,invalid
8000192,2024-09-19,700,debito
8000193,2024-01-16,1500,invalid
8000194,2024/12/29,-200,credito
8000195,13-06-2024,800,debito
8000196,08-08-2024,-200,credito
8000197,18-02-2024,1200,credito
8000198,2024-12-04,800,debito
8000199,01/06/2024,700,invalid
8000200,2024/10/13,,invalid
8000201,15-11-2024,-200,credito
8000202,09-01-2024,,debito
8000203,2024-13-01,1200,debito
8000204,2024/04/16,1200,debito
8000205,07-08-2024,1000,invalid
8000206,2024/11/20,3000,debito
8000207,08/02/2024,3000,debito
8000208,2024/01/29,,invalid
8000209,2024-13-01,1200,debito
8000210,2024/02/09,700,debito
8000211,2024-04-18,800,invalid
8000212,23/04/2024,1200,debito
8000213,30/07/2024,3000,debito
8000214,2024/04/15,,desconocido
8000215,01/03/2024,1500,debito
8000216,2024-03-05,-200,desconocido
8000217,2024-03-16,700,credito
8000218,2024/02/16,1200,credito
8000219,2024-09-28,0,credito
8000220,28/08/2024,500,credito
8000221,19-06-2024,1200,invalid
8000222,2024-03-10,-100,debito
8000223,2024/10/01,3000,credito
8000224,2024/12/20,500,credito
8000225,2024/04/01,,desconocido
8000226,2024/04/29,-200,debito
8000227,25-04-2024,800,debito
8000228,2024-07-12,1500,invalid
8000229,22-10-2024,,invalid
8000230,13/01/2024,-100,invalid
8000231,2024/12/25,0,invalid
8000232,04/02/2024,1500,invalid
8000233,15-06-2024,1000,debito
8000234,2024/07/03,-200,credito
8000235,07-04-2024,800,invalid
8000236,2024-06-29,1000,debito
8000237,21-02-2024,1200,debito
8000238,2024/10/09,1200,credito
8000239,04-03-2024,800,debito
8000240,2024-06-17,3000,debito
8000241,07/03/2024,1000,credito
8000242,24-07-2024,,credito
8000243,2024/10/17,800,debito
8000244,2024-07-23,3000,desconocido
8000245,02-06-2024,800,credito
8000246,10-02-2024,1200,debito
8000247,13/05/2024,,debito
8000248,10-12-2024,,invalid
8000249,19/06/2024,1200,invalid
8000250,2024/02/09,1200,debito
8000251,14/07/2024,-200,debito
8000252,2024/05/25,700,debito
8000253,02-09-2024,,invalid
8000254,2024/10/26,1200,invalid
8000255,02-07-2024,-100,credito
8000256,2024-04-22,1500,credito
8000257,26/11/2024,1000,credito
8000258,2024/01/06,,credito
8000259,04-05-2024,,credito
8000260,2024-03-23,3000,desconocido
8000261,26/06/2024,500,debito
8000262,02/09/2024,,debito
8000263,02-07-2024,3000,invalid
8000264,2024-13-01,1500,invalid
8000265,16/12/2024,3000,debito
8000266,02-11-2024,-200,invalid
8000267,2024/04/06,,invalid
8000268,2024-05-24,800,credito
8000269,2024/07/27,1200,desconocido
8000270,2024-13-01,1200,invalid
8000271,2024-03-18,,desconocido
8000272,2024/09/04,3000,invalid
8000273,26/04/2024,1000,invalid
8000274,21/01/2024,1500,credito
8000275,2024/08/09,700,credito
8000276,16/10/2024,700,debito
8000277,12-08-2024,-100,credito
8000278,25/05/2024,-200,debito
8000279,2024-02-24,800,invalid
8000280,27-07-2024,1200,credito
8000281,2024/07/08,800,credito
8000282,08/08/2024,,debito
8000283,08/08/2024,0,debito
8000284,25-07-2024,1500,credito
8000285,13/12/2024,1500,desconocido
8000286,27-09-2024,800,credito
8000287,2024/11/17,800,debito
8000288,2024-09-03,-200,debito
8000289,2024/08/14,3000,debito
8000290,2024-06-15,1500,debito
8000291,2024-04-17,1000,invalid
8000292,2024/09/20,1000,credito
8000293,18/10/2024,1500,invalid
8000294,2024/07/01,700,desconocido
8000295,2024-06-12,,invalid
8000296,09/12/2024,,debito
8000297,2024-08-19,1000,desconocido
8000298,2024-13-01,700,debito
8000299,2024-10-10,700,invalid
8000300,2024-03-28,1500,invalid
8000301,2024-10-03,1500,credito
8000302,16/10/2024,,debito
8000303,19-10-2024,3000,credito
8000304,03-03-2024,1000,invalid
8000305,18-10-2024,700,invalid
8000306,2024-07-08,,invalid
8000307,02/01/2024,,credito
8000308,2024-13-01,,invalid
8000309,2024/03/23,1000,debito
8000310,14/12/2024,1000,invalid
8000311,2024-13-01,1000,credito
8000312,24/06/2024,1200,desconocido
8000313,16/10/2024,-200,invalid
8000314,22/03/2024,-200,invalid
8000315,2024-13-01,1200,debito
8000316,2024/04/01,,credito
8000317,19-01-2024,800,invalid
8000318,2024-06-04,1500,invalid
8000319,2024-05-08,-200,invalid
8000320,29/02/2024,700,invalid
8000321,2024-03-30,-200,debito
8000322,2024-01-28,,invalid
8000323,27/07/2024,700,credito
8000324,23/09/2024,800,invalid
8000325,22/03/2024,700,debito
8000326,2024/12/15,1200,invalid
8000327,30-04-2024,-200,desconocido
8000328,2024-11-10,1000,debito
8000329,2024-05-02,700,invalid
8000330,04/12/2024,,credito
8000331,13-11-2024,700,debito
8000332,2024/10/16,-200,credito
8000333,22-02-2024,,debito
8000334,16-08-2024,3000,debito
8000335,2024/08/17,1000,debito
8000336,2024/03/14,800,invalid
8000337,08-10-2024,3000,debito
8000338,2024/06/19,800,invalid
8000339,06-06-2024,,invalid
8000340,2024/03/05,-200,debito
8000341,2024-01-28,-200,invalid
8000342,08-07-2024,,debito
8000343,08-01-2024,3000,invalid
8000344,2024-10-21,700,credito
8000345,19/11/2024,700,invalid
8000346,2024/10/12,1500,invalid
8000347,20-05-2024,3000,invalid
8000348,13/07/2024,1500,credito
8000349,31/03/2024,800,credito
8000350,02-02-2024,1200,debito
8000351,31-08-2024,1200,debito
8000352,02/02/2024,-200,invalid
8000353,18-04-2024,,credito
8000354,10/01/2024,,debito
8000355,2024/03/15,800,credito
8000356,17-12-2024,-200,debito
8000357,2024-13-01,1000,credito
8000358,2024/10/10,,invalid
8000359,04/08/2024,,debito
8000360,23-04-2024,700,invalid
8000361,08/05/2024,,invalid
8000362,06/11/2024,1500,debito
8000363,2024/01/09,1000,invalid
8000364,04-09-2024,700,debito
8000365,2024/10/01,1200,credito
8000366,22-07-2024,700,debito
8000367,14-03-2024,1500,debito
8000368,26-07-2024,800,debito
8000369,2024/09/29,800,desconocido
8000370,02/10/2024,3000,debito
8000371,10-12-2024,1000,debito
8000372,2024-08-20,1200,debito
8000373,30-09-2024,800,debito
8000374,2024/07/25,800,desconocido
8000375,02-12-2024,1000,credito
8000376,2024-07-09,1200,credito
8000377,25/05/2024,,credito
8000378,19-05-2024,800,credito
8000379,2024/03/09,1000,invalid
8000380,26-12-2024,1200,debito
8000381,25/06/2024,,credito
8000382,04/07/2024,500,invalid
8000383,26-01-2024,800,invalid
8000384,2024/05/30,700,invalid
8000385,27-07-2024,1500,invalid
8000386,2024/01/01,-200,desconocido
8000387,2024/07/10,3000,invalid
8000388,2024/09/14,,debito
8000389,2024-11-19,,credito
8000390,2024-12-20,1200,credito
8000391,09/09/2024,500,credito
8000392,2024-04-10,1000,debito
8000393,2024-13-01,800,credito
8000394,2024/03/14,1500,credito
8000395,2024-07-09,-200,debito
8000396,23-05-2024,,debito
8000397,2024-02-16,700,debito
8000398,2024-05-09,1000,invalid
8000399,01/06/2024,1500,credito
8000400,03/07/2024,1000,debito
8000401,2024/12/12,700,debito
8000402,2024/07/16,,credito
8000403,29-06-2024,500,credito
8000404,2024-10-13,,credito
8000405,03-08-2024,1500,credito
8000406,24/03/2024,700,desconocido
8000407,2024-09-21,-200,desconocido
8000408,2024-12-30,-200,debito
8000409,22/01/2024,800,debito
8000410,23-11-2024,1500,invalid
8000411,12-12-2024,-200,debito
8000412,06-12-2024,1000,invalid
8000413,2024/10/21,1500,invalid
8000414,2024-08-07,,debito
8000415,2024/06/29,,credito
8000416,2024-11-17,,desconocido
8000417,2024/06/19,,debito
8000418,2024-12-28,,credito
8000419,2024-01-19,800,credito
8000420,30/05/2024,1000,credito
8000421,09-09-2024,-200,credito
8000422,2024-09-09,-200,credito
8000423,2024/08/28,800,invalid
8000424,2024/11/12,700,credito
8000425,09/01/2024,1200,invalid
8000426,2024-08-28,800,credito
8000427,2024/12/27,,invalid
8000428,2024-08-09,700,debito
8000429,2024-09-27,,invalid
8000430,2024-05-07,1000,invalid
8000431,2024/05/04,-200,desconocido
8000432,30-06-2024,1000,debito
8000433,2024-11-18,1500,invalid
8000434,2024/05/03,1500,desconocido
8000435,2024/11/20,,credito
8000436,21-08-2024,-100,debito
8000437,2024/02/28,,credito
8000438,2024-10-18,1500,invalid
8000439,15-03-2024,1200,credito
8000440,28/07/2024,,invalid
8000441,2024-12-04,1000,debito
8000442,06-08-2024,1200,debito
8000443,11/05/2024,,credito
8000444,2024-04-19,1200,desconocido
8000445,2024-13-01,1200,debito
8000446,2024-07-11,700,invalid
8000447,08-02-2024,1000,credito
8000448,08-06-2024,,debito
8000449,2024/05/19,-200,credito
8000450,2024/03/07,1500,debito
8000451,02/07/2024,700,invalid
8000452,31/05/2024,700,credito
8000453,2024-13-01,800,invalid
8000454,2024-10-23,-200,debito
8000455,29/02/2024,800,invalid
8000456,18-10-2024,1200,invalid
8000457,26/03/2024,1200,credito
8000458,02-10-2024,-100,debito
8000459,31/01/2024,1000,credito
8000460,21-08-2024,0,invalid
8000461,2024-13-01,700,invalid
8000462,2024-13-01,1500,invalid
8000463,2024/04/01,-100,debito
8000464,2024/07/24,1000,debito
8000465,2024-03-04,700,credito
8000466,2024/11/30,,credito
8000467,2024-04-30,1500,credito
8000468,17-03-2024,-200,debito
8000469,2024/12/03,1000,invalid
8000470,2024/09/19,,debito
8000471,04/12/2024,1000,desconocido
8000472,2024-13-01,,invalid
8000473,15/08/2024,700,invalid
8000474,2024-13-01,1200,invalid
8000475,2024/12/28,0,invalid
8000476,2024/07/06,,invalid
8000477,09-07-2024,800,credito
8000478,06/07/2024,0,credito
8000479,07-12-2024,,invalid
8000480,2024/06/09,700,debito
8000481,15/09/2024,-100,credito
8000482,2024-02-04,800,invalid
8000483,2024-11-07,1000,credito
8000484,2024-04-15,700,credito
8000485,17-11-2024,1000,desconocido
8000486,17-09-2024,800,invalid
8000487,04-01-2024,800,credito
8000488,11/12/2024,,debito
8000489,15/11/2024,3000,debito
8000490,26/07/2024,700,invalid
8000491,2024/03/31,,credito
8000492,2024/11/07,-200,invalid
8000493,2024-08-29,0,invalid
8000494,26-11-2024,-200,debito
8000495,18/11/2024,1500,credito
8000496,2024/09/14,,invalid
8000497,2024/04/20,-200,desconocido
8000498,2024-13-01,1500,invalid
8000499,16-05-2024,1200,credito
8000500,2024/04/24,,invalid
8000501,2024-03-24,,credito
8000502,10/02/2024,-100,credito
8000503,14-02-2024,1500,invalid
8000504,16-09-2024,500,credito
8000505,2024-07-08,1000,debito
8000506,2024-06-10,-200,invalid
8000507,05-04-2024,0,invalid
8000508,06-11-2024,700,credito
8000509,2024/10/31,500,debito
8000510,21/02/2024,3000,credito
8000511,22/02/2024,-200,invalid
8000512,2024/08/14,700,credito
8000513,2024/01/10,3000,desconocido
8000514,20/10/2024,-200,invalid
8000515,14-07-2024,700,debito
8000516,21/08/2024,-200,desconocido
8000517,17/04/2024,,debito
8000518,02/03/2024,,invalid
8000519,24-08-2024,-200,invalid
8000520,2024/09/02,1200,debito
8000521,01-10-2024,1500,credito
8000522,2024-06-12,1500,invalid
8000523,2024/02/03,1000,invalid
8000524,2024-11-12,1200,invalid
8000525,2024-13-01,700,invalid
8000526,26/03/2024,700,invalid
8000527,17/05/2024,1200,credito
8000528,13/06/2024,3000,invalid
8000529,08/11/2024,-100,credito
8000530,2024/07/10,700,invalid
8000531,2024-01-07,700,credito
8000532,15/10/2024,3000,credito
8000533,18/11/2024,1500,credito
8000534,2024-05-15,3000,invalid
8000535,19-10-2024,1000,desconocido
8000536,2024/09/30,700,credito
8000537,2024/08/25,,credito
8000538,22-08-2024,-200,credito
8000539,26-08-2024,1500,debito
8000540,18-04-2024,800,credito
8000541,2024-06-22,3000,debito
8000542,07/01/2024,,debito
8000543,2024-13-01,1500,invalid
8000544,2024-10-04,800,debito
8000545,23-11-2024,1000,debito
8000546,26-04-2024,1200,debito
8000547,2024/09/25,1200,credito
8000548,2024-08-17,1500,debito
8000549,05/11/2024,,credito
8000550,25/05/2024,800,debito
8000551,11-03-2024,,credito
8000552,2024-06-01,800,invalid
8000553,16-10-2024,1500,debito
8000554,2024-06-29,1200,credito
8000555,2024-05-29,700,credito
8000556,2024-06-16,-200,credito
8000557,06/09/2024,,debito
8000558,2024-10-21,700,invalid
8000559,2024-12-26,-200,desconocido
8000560,2024-13-01,-200,credito
8000561,2024-01-05,1500,invalid
8000562,19-01-2024,800,credito
8000563,2024/08/17,1200,debito
8000564,06/07/2024,800,credito
8000565,2024/11/11,,invalid
8000566,2024/07/12,1200,debito
8000567,2024-01-15,700,credito
8000568,2024-03-11,1200,debito
8000569,05-06-2024,1200,desconocido
8000570,2024-03-20,1200,desconocido
8000571,12-06-2024,1200,debito
8000572,2024/11/05,3000,credito
8000573,29-06-2024,1200,credito
8000574,2024-10-18,3000,debito
8000575,06-01-2024,3000,debito
8000576,11/04/2024,1000,invalid
8000577,2024/02/17,800,debito
8000578,05-12-2024,-200,invalid
8000579,2024-05-01,,invalid
8000580,2024/11/28,700,invalid
8000581,21-01-2024,3000,debito
8000582,20/03/2024,1500,invalid
8000583,22-02-2024,3000,invalid
8000584,09/01/2024,700,invalid
8000585,2024/11/17,1200,debito
8000586,31-01-2024,-200,credito
8000587,2024/07/10,1200,credito
8000588,22/11/2024,1200,debito
8000589,2024/12/30,800,debito
8000590,05-10-2024,1500,credito
8000591,10-08-2024,3000,credito
8000592,14-04-2024,1500,credito
8000593,05-03-2024,1200,credito
8000594,2024-12-17,,debito
8000595,2024-13-01,1000,debito
8000596,2024-09-27,700,invalid
8000597,2024-01-30,500,credito
8000598,06-04-2024,,credito
8000599,2024-13-01,700,debito
8000600,09/02/2024,1500,invalid
8000601,2024-11-16,1200,invalid
8000602,29-06-2024,-200,credito
8000603,2024-13-01,-200,credito
8000604,2024-05-15,1000,credito
8000605,2024/07/30,,invalid
8000606,16-05-2024,1000,desconocido
8000607,2024-10-02,700,debito
8000608,27/05/2024,1000,debito
8000609,2024/11/14,3000,credito
8000610,2024-13-01,,debito
8000611,2024-11-24,,debito
8000612,2024-01-15,500,credito
8000613,2024-11-17,700,debito
8000614,2024-01-05,,debito
8000615,2024-11-25,1500,invalid
8000616,2024-08-03,500,invalid
8000617,17/09/2024,-200,invalid
8000618,15/06/2024,-100,credito
8000619,2024/09/30,1000,credito
8000620,2024-01-13,1000,credito
8000621,2024-03-23,1200,debito
8000622,2024-07-08,700,invalid
8000623,2024-03-01,800,debito
8000624,04-04-2024,3000,credito
8000625,2024-05-15,,debito
8000626,2024/04/12,,invalid
8000627,2024/12/29,700,credito
8000628,28-06-2024,,invalid
8000629,26/12/2024,-200,invalid
8000630,20/10/2024,1500,desconocido
8000631,16/09/2024,1500,credito
8000632,2024/02/11,800,invalid
8000633,2024-10-27,1500,debito
8000634,15-06-2024,1500,debito
8000635,2024-13-01,1500,credito
8000636,07/08/2024,1500,credito
8000637,2024-07-01,700,desconocido
8000638,20-11-2024,-200,invalid
8000639,26-09-2024,-200,credito
8000640,2024-10-09,3000,debito
8000641,29-11-2024,1200,debito
8000642,2024/03/14,700,credito
8000643,27-06-2024,,invalid
8000644,18/05/2024,,invalid
8000645,26/08/2024,,invalid
8000646,2024/07/20,700,credito
8000647,2024-08-09,1000,debito
8000648,2024-02-21,700,invalid
8000649,16/04/2024,-200,debito
8000650,2024-10-31,3000,credito
8000651,2024-13-01,,invalid
8000652,28/04/2024,-200,debito
8000653,2024-08-29,1500,debito
8000654,16/04/2024,800,debito
8000655,14-01-2024,-200,credito
8000656,21/10/2024,700,debito
8000657,30-04-2024,1000,invalid
8000658,14-10-2024,1200,invalid
8000659,2024/01/26,1000,credito
8000660,2024-07-17,-200,invalid
8000661,27/06/2024,1200,debito
8000662,2024-03-07,700,credito
8000663,25-02-2024,,invalid
8000664,2024-02-17,800,desconocido
8000665,2024-04-13,800,invalid
8000666,2024/04/25,,debito
8000667,2024-07-14,700,credito
8000668,2024-02-21,,credito
8000669,16/10/2024,1500,debito
8000670,2024-12-07,1200,credito
8000671,17-05-2024,800,desconocido
8000672,2024-13-01,-200,credito
8000673,2024-04-30,-200,credito
8000674,08/10/2024,3000,desconocido
8000675,10/11/2024,700,invalid
8000676,07-08-2024,,debito
8000677,2024/09/02,700,invalid
8000678,26-08-2024,800,invalid
8000679,19-04-2024,,credito
8000680,2024-13-01,1500,debito
8000681,2024-13-01,1000,credito
8000682,2024/01/22,700,credito
8000683,2024-03-03,500,credito
8000684,2024/11/04,,credito
8000685,2024-12-20,1000,desconocido
8000686,2024/11/01,0,invalid
8000687,12-12-2024,,debito
8000688,2024/08/17,1000,desconocido
8000689,2024-06-22,1000,debito
8000690,2024/01/27,-200,debito
8000691,09/02/2024,800,debito
8000692,15-09-2024,,credito
8000693,2024/02/13,,credito
8000694,2024-04-06,1000,credito
8000695,2024/10/20,-200,invalid
8000696,11-05-2024,700,invalid
8000697,2024-02-01,800,invalid
8000698,29-09-2024,700,invalid
8000699,2024-12-10,800,desconocido
8000700,30/04/2024,1000,debito
8000701,01/02/2024,3000,desconocido
8000702,2024-13-01,,debito
8000703,2024-05-05,1500,invalid
8000704,2024-02-19,800,invalid
8000705,16/10/2024,700,credito
8000706,20-03-2024,1000,credito
8000707,2024-01-14,800,debito
8000708,2024/06/14,700,credito
8000709,01/05/2024,1500,invalid
8000710,24/10/2024,700,debito
8000711,2024/12/06,,invalid
8000712,2024/09/11,,debito
8000713,2024/07/12,,invalid
8000714,21/06/2024,700,invalid
8000715,2024/07/07,700,invalid
8000716,2024-13-01,-200,debito
8000717,2024/03/22,1200,desconocido
8000718,2024/08/25,700,invalid
8000719,2024/09/04,1000,invalid
8000720,27-11-2024,1500,desconocido
8000721,2024-05-25,,debito
8000722,2024-13-01,1200,credito
8000723,03-04-2024,-200,debito
8000724,2024-13-01,1200,debito
8000725,06/02/2024,1000,desconocido
8000726,10-10-2024,1500,credito
8000727,12-01-2024,1000,debito
8000728,09/12/2024,1500,invalid
8000729,2024-04-06,0,credito
8000730,18-03-2024,800,debito
8000731,2024/09/04,,credito
8000732,2024/11/11,1000,credito
8000733,18-03-2024,1000,desconocido
8000734,2024-04-13,1500,credito
8000735,23/09/2024,1000,debito
8000736,11-05-2024,1500,desconocido
8000737,17/03/2024,800,invalid
8000738,30/06/2024,3000,invalid
8000739,2024-03-20,3000,invalid
8000740,2024-06-08,700,debito
8000741,2024-13-01,1200,credito
8000742,14-05-2024,3000,invalid
8000743,2024-01-15,700,debito
8000744,24-02-2024,800,debito
8000745,2024/12/23,,invalid
8000746,2024/06/08,1500,invalid
8000747,31-03-2024,1000,credito
8000748,06/10/2024,800,credito
8000749,2024/06/20,1200,invalid
8000750,03-03-2024,-200,debito
8000751,2024-11-13,3000,invalid
8000752,02-05-2024,,invalid
8000753,13/10/2024,3000,debito
8000754,01-09-2024,1500,debito
8000755,2024-13-01,1200,invalid
8000756,15/07/2024,800,debito
8000757,11-10-2024,1000,credito
8000758,2024-06-14,1200,invalid
8000759,2024-03-31,1500,debito
8000760,2024-07-28,800,debito
8000761,2024/06/10,3000,debito
8000762,2024/08/15,1500,debito
8000763,2024/07/23,3000,invalid
8000764,09-11-2024,1000,credito
8000765,2024-06-26,,credito
8000766,11/04/2024,1200,credito
8000767,2024-01-22,1500,credito
8000768,25/12/2024,700,invalid
8000769,25-11-2024,-200,invalid
8000770,2024-08-27,1500,credito
8000771,24/12/2024,,debito
8000772,05-09-2024,1500,invalid
8000773,19/03/2024,,debito
8000774,08/04/2024,1000,credito
8000775,06-04-2024,-200,invalid
8000776,13-07-2024,800,credito
8000777,25/01/2024,3000,credito
8000778,2024-08-11,800,debito
8000779,31-03-2024,-200,debito
8000780,2024-02-16,1200,desconocido
8000781,2024/01/12,700,invalid
8000782,18-11-2024,,credito
8000783,28/02/2024,1000,credito
8000784,2024-08-09,,credito
8000785,07-05-2024,,debito
8000786,2024-08-25,,invalid
8000787,2024-05-19,1000,credito
8000788,31/10/2024,,debito
8000789,27/05/2024,1000,credito
8000790,2024-11-11,1000,credito
8000791,28/06/2024,-200,credito
8000792,2024-07-08,-200,invalid
8000793,2024/12/04,1200,desconocido
8000794,30-12-2024,,credito
8000795,29-11-2024,800,debito
8000796,2024/01/16,-200,invalid
8000797,08-09-2024,800,debito
8000798,07-12-2024,1000,debito
8000799,2024-13-01,3000,debito
8000800,2024/01/27,-100,invalid
8000801,14/01/2024,,invalid
8000802,29-02-2024,1200,credito
8000803,12-02-2024,1200,desconocido
8000804,11/07/2024,-200,invalid
8000805,17-10-2024,,debito
8000806,14/01/2024,-200,invalid
8000807,2024-12-01,700,debito
8000808,2024-01-04,-200,debito
8000809,2024-01-18,-200,invalid
8000810,13/10/2024,,credito
8000811,2024/07/24,1200,debito
8000812,20-05-2024,,invalid
8000813,2024-03-17,1200,invalid
8000814,2024-10-22,700,credito
8000815,2024/11/19,,debito
8000816,2024/01/28,,invalid
8000817,2024/07/10,3000,invalid
8000818,19/06/2024,-100,debito
8000819,13/06/2024,700,invalid
8000820,2024/08/12,3000,credito
8000821,2024-04-07,,debito
8000822,2024/09/18,1200,credito
8000823,2024-01-28,-200,debito
8000824,2024/04/16,3000,credito
8000825,2024-05-14,700,invalid
8000826,15/10/2024,500,debito
8000827,06/02/2024,-200,debito
8000828,2024-05-23,1500,invalid
8000829,2024-13-01,3000,debito
8000830,10/10/2024,3000,debito
8000831,03/08/2024,1000,debito
8000832,2024-06-26,700,debito
8000833,16-05-2024,700,debito
8000834,02/02/2024,3000,credito
8000835,2024-13-01,1500,credito
8000836,2024-06-08,1500,credito
8000837,2024/07/10,1200,invalid
8000838,2024-13-01,,credito
8000839,2024/04/23,-200,credito
8000840,2024/08/12,800,debito
8000841,2024/08/15,0,invalid
8000842,2024/10/30,1500,credito
8000843,12-03-2024,1500,credito
8000844,23-11-2024,-200,debito
8000845,31-08-2024,1500,invalid
8000846,2024-08-30,,credito
8000847,2024/10/14,1000,debito
8000848,07-06-2024,1200,credito
8000849,2024/05/01,-200,debito
8000850,2024/12/20,3000,credito
8000851,23/03/2024,,credito
8000852,2024-13-01,1000,invalid
8000853,03-07-2024,700,desconocido
8000854,27-06-2024,500,debito
8000855,20-08-2024,-200,credito
8000856,22-07-2024,-200,credito
8000857,2024-10-29,800,debito
8000858,12-11-2024,,credito
8000859,2024-04-08,3000,debito
8000860,2024/02/08,-200,invalid
8000861,13/09/2024,-200,debito
8000862,24/07/2024,,debito
8000863,2024-13-01,-200,invalid
8000864,2024-10-31,0,credito
8000865,2024/05/29,-200,credito
8000866,08-02-2024,800,debito
8000867,12-03-2024,-200,invalid
8000868,2024/11/20,,invalid
8000869,2024/09/26,3000,credito
8000870,2024-06-23,1200,desconocido
8000871,27-07-2024,3000,debito
8000872,2024-04-01,-200,debito
8000873,2024-12-23,,credito
8000874,2024-12-20,-200,invalid
8000875,01/09/2024,,invalid
8000876,2024/06/27,700,credito
8000877,19-03-2024,,credito
8000878,2024-01-08,,invalid
